                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                 1.2067,                 1.0586,                 1.3869,                0.68322,                0.55057,                 0.6085,                0.34443,                 1.4981,                 1.1899,                 1.5909,             0.00031943,             0.00031943,             0.00031943
                    111,                 1.2035,                 1.0298,                 1.3784,                0.67959,                0.55439,                0.60844,                0.34452,                 1.4999,                 1.1907,                 1.5919,             0.00031319,             0.00031319,             0.00031319
                    112,                 1.2091,                 1.0328,                 1.3794,                0.67816,                 0.5519,                0.60754,                0.34454,                 1.5009,                 1.1925,                 1.5921,             0.00030694,             0.00030694,             0.00030694
                    113,                 1.2082,                 1.0281,                 1.3842,                0.67291,                0.55465,                0.60739,                0.34408,                    1.5,                  1.194,                 1.5915,              0.0003007,              0.0003007,              0.0003007
                    114,                 1.2085,                 1.0455,                 1.3874,                0.67162,                0.55765,                0.60675,                0.34387,                 1.5003,                  1.194,                 1.5922,             0.00029446,             0.00029446,             0.00029446
                    115,                 1.1916,                 1.0154,                 1.3771,                 0.6754,                0.55644,                 0.6078,                0.34373,                 1.5008,                 1.1932,                 1.5925,             0.00028821,             0.00028821,             0.00028821
                    116,                 1.1919,                 1.0154,                 1.3652,                0.67455,                0.55554,                 0.6079,                0.34278,                 1.5016,                  1.193,                 1.5925,             0.00028197,             0.00028197,             0.00028197
                    117,                 1.1924,                 1.0136,                 1.3745,                 0.6724,                0.55592,                0.60704,                0.34247,                 1.5022,                 1.1945,                 1.5933,             0.00027572,             0.00027572,             0.00027572
                    118,                 1.1909,                 1.0148,                 1.3696,                0.66726,                0.55925,                0.60755,                0.34272,                 1.5019,                 1.1939,                 1.5924,             0.00026948,             0.00026948,             0.00026948
                    119,                 1.1931,                 1.0119,                  1.372,                0.66834,                0.56027,                0.60801,                0.34328,                 1.5025,                 1.1949,                 1.5931,             0.00026324,             0.00026324,             0.00026324
                    120,                 1.1833,                 1.0013,                 1.3612,                0.67512,                0.55388,                0.60729,                0.34271,                 1.5028,                 1.1984,                 1.5934,             0.00025699,             0.00025699,             0.00025699
                    121,                 1.1856,                 0.9954,                  1.367,                0.66684,                0.55784,                0.60649,                0.34279,                 1.5036,                 1.1994,                  1.594,             0.00025075,             0.00025075,             0.00025075
                    122,                 1.1736,                0.98102,                  1.357,                0.66608,                0.55848,                 0.6058,                0.34239,                 1.5044,                 1.1996,                 1.5955,             0.00024451,             0.00024451,             0.00024451
                    123,                 1.1732,                0.98323,                 1.3577,                0.67308,                0.55742,                0.60569,                0.34234,                 1.5046,                 1.1998,                 1.5957,             0.00023826,             0.00023826,             0.00023826
                    124,                 1.1699,                 0.9686,                 1.3544,                0.67451,                0.55375,                0.60433,                0.34171,                 1.5048,                 1.2013,                 1.5969,             0.00023202,             0.00023202,             0.00023202
                    125,                 1.1538,                0.96767,                 1.3462,                0.67818,                0.55034,                0.60358,                 0.3415,                 1.5049,                 1.2033,                 1.5977,             0.00022577,             0.00022577,             0.00022577
